,smiles,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
3148,CN1C(=N)N[C@](c2ccc(OC(F)F)cc2)(c2ccc(F)c(OCCCCF)c2)C1=O,0,1,0,0,0,0,0,0,0,0,0
3149,COc1cccc(C[NH2+]CC(O)C(Cc2ccccc2)N=C(O)C(CCc2ccccc2)N2CCC(CC3CC3)(N=C(C)O)C2=O)c1,0,1,0,0,0,0,0,0,0,0,0
3150,CN1N=C(C(N)=O)CCC1=O,0,0,0,0,0,0,0,0,0,0,0
3151,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)[NH+]=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,0,0,0,-1,0,0,0,0,0,0,0
3152,CN(C)c1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0,0,0,0,0,0,0,0,-1,-1,0
3153,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,0,0,0,0,0,0,0,-1,1,0,0
3154,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,0,0,0,0,-1,-1,0,0,-1,-1,0
3155,Cc1ccccc1OCC(=O)N(C)C,0,0,0,0,0,0,-1,0,0,0,0
3156,COc1ccc2[nH]c(=N)sc2c1,0,0,0,0,0,0,0,0,-1,-1,0
3157,CNCCC=C1c2ccccc2CCc2ccccc21.Cl,-1,0,0,0,0,0,0,-1,0,0,0
3158,CCCCN(C)C,0,0,0,0,0,0,0,0,0,0,0
3159,OC(=NC1CN2CCC1CC2)c1ccc2c(c1)OCCO2,0,0,0,0,0,0,0,0,-1,-1,0
3160,OCCCC1CCCCC1,0,0,0,0,0,0,0,0,-1,-1,0
3161,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,-1,0,0,0,0,0,0,-1,0,1,0
3162,CC1OC(n2cc(F)c(O)nc2=O)C(O)C1O,0,0,0,0,0,0,0,0,-1,1,0
3163,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21,0,0,0,0,0,0,0,-1,0,0,0
3164,COC(=O)C(C)=O,0,0,0,0,0,0,0,0,0,-1,0
3165,NC(Cc1ccc(O)c(O)c1)C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
3166,N=C(N)SCc1ccc(B(O)O)cc1,0,0,0,0,0,0,0,-1,0,0,0
3167,CCCCCCCCCCCCCCCl,0,0,0,0,0,0,0,0,-1,-1,0
3168,CC(NC(=NC#N)N=c1cc[nH]cc1)C(C)(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3169,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,-1,0,0,0,0,0,0,0,0,0,0
3170,c1ccc(-c2nc[nH]c2-c2ccccc2)cc1,0,0,0,0,0,0,0,0,0,1,0
3171,OC(=NCc1ccc2c(c1)OCO2)c1c(Cl)cccc1Cl,0,0,0,0,0,0,0,-1,0,0,0
3172,CO[C@@]1(N=C(O)CSC(F)(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21.[Na],0,0,-1,0,0,0,0,0,0,0,0
3173,C=C1C2CCC(C2)C1(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3174,Oc1ccc(CCNCCCCCCNCCc2ccccc2)cc1O,0,0,0,0,0,0,0,0,-1,-1,0
3175,Cn1cc(-c2ccncc2)c(-c2ccc(OCc3ccc4ccccc4n3)cc2)n1,0,0,0,0,0,0,0,-1,0,0,0
3176,Cc1[nH]nc(C(F)(F)F)c1Cc1sc2c(c1C(=O)N1C[C@](C)(O)CO1)c(=O)n(C)c(=O)n2C(C)C,0,0,0,0,0,0,0,-1,0,0,0
3177,CN(C)CCOC(c1ccc(Cl)cc1)c1cccc[nH+]1,0,0,0,-1,0,0,0,0,0,0,0
3178,CCCCCCOC(=O)CCCCC(=O)OCCCCCC,0,0,0,0,0,0,0,0,-1,-1,0
3179,N=C(O)Nc1cc(-c2cccc(F)c2)sc1C(=O)N[C@H]1CCCNC1,0,0,0,0,0,0,0,-1,0,0,0
3180,CN[C@H]1[C@@H](O)[C@@H](NC)[C@H](O)[C@H]2O[C@@H]3O[C@H](C)CC(=O)[C@]3(O)O[C@H]12.Cl.Cl.O.O.O.O.O,0,0,0,0,0,0,0,-1,0,0,0
3181,CN(C)CCCNCCCN(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3182,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,0,0,1,0,0,0,0,0,0,0,0
3183,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21.Cl,-1,0,0,0,0,0,0,-1,0,0,0
3184,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0,0,0,0,0,0,0,-1,0,0,0
3185,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)[C@H](O)[C@@H](O)C(=O)O,1,0,0,0,0,0,0,0,0,0,0
3186,CC1=CCCC(C)(C)C12CCC(C)O2,0,0,0,0,0,0,0,0,-1,-1,0
3187,COc1ccc(COC=O)cc1,0,0,0,0,0,0,0,0,-1,-1,0
3188,CC1(C)[C@@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,0,0,0,0,0,0,0,0,0,0,-1
3189,C(COCC1CO1)OCC1CO1,0,0,0,0,0,0,0,0,-1,1,0
3190,CCCC[P+](CCCC)(CCCC)CCCC,0,0,0,0,0,0,0,0,0,0,0
3191,CC1(C)S[C@@H]2[C@H](N=C(O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O.CCN(CC)CCOC(=O)c1ccc(N)cc1.O,0,0,0,0,0,0,0,0,0,0,1
3192,CC(O)=NO,0,0,0,-1,1,-1,0,-1,-1,-1,1
3193,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,0,0,0,-1,0,0,0,0,0,0,0
3194,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0
3195,CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3196,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,-1,0,0,-1,-1,1,0,-1,0,0,1
3197,CC(=O)CC(O)=Nc1ccccc1C,0,0,0,0,0,0,0,0,-1,-1,0
3198,C=CCOC(=O)C(=C)C,0,0,0,0,0,0,0,0,-1,-1,0
3199,CCCCN=C(O)OCC(C)(CCC)COC(=N)O,0,0,1,0,0,0,0,0,0,0,0
3200,COc1cccc2c1C(=O)c1c(O)c3c(c([O-])c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0,0,0,-1,0,0,0,0,0,0,0
3201,CC(O)=NCC1(O)CCCC1,0,0,0,0,0,0,-1,0,0,0,0
3202,COc1cc(F)c(C(C)C)cc1-c1ccc(C(F)(F)F)cc1CN1C(=O)O[C@H](c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1C,0,0,0,0,0,0,0,-1,0,0,0
3203,Clc1ccc2ccccc2c1,0,0,0,0,0,0,0,0,-1,-1,0
3204,CCn1c(=Cc2cccc[n+]2CC)s/c(=C2/Sc3ccccc3N2C)c1=O.[Cl-],0,0,0,0,0,0,0,-1,0,0,0
3205,CC(C)CC(N)C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
3206,CCCC(=NOCC)C1C(=O)CC(CC(C)SCC)CC1=O,0,0,0,0,0,0,0,0,-1,-1,0
3207,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,0,0,0,0,0,0,0,-1,0,0,0
3208,Cc1[nH]c(C=C2C(O)=Nc3ccc(F)cc32)c(C)c1C(O)=NC[C@H](O)CN1CCOCC1,0,0,0,0,0,0,0,-1,0,0,0
3209,CC(=O)c1ccc(C(O)C(CO)N=C(O)C(Cl)Cl)cc1,0,0,1,0,0,0,0,0,0,0,0
3210,N=C(N)c1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
3211,OC(=NC1CC1)c1cc(-c2cccs2)on1,0,0,0,0,0,0,0,-1,0,0,0
3212,CC(O)=NN=C(O)CC(O)(c1ccccc1)c1ccccc1,0,0,1,0,0,0,0,0,0,0,0
3213,CNc1cc(OC)c(C(O)=NC2CCN(Cc3ccccc3)C2C)cc1Cl,0,0,0,0,0,0,0,0,-1,-1,0
3214,COCC(C)N(C(=O)CCl)c1c(C)csc1C,0,0,0,0,0,0,0,0,-1,-1,0
3215,O=C1CCCN1CC(O)=NN=C(O)CN1CCCC1=O,0,0,1,0,0,0,0,0,0,0,0
3216,CC(C)NCC(O)COc1ccccc1-n1cccc1,0,0,0,0,0,0,0,-1,0,0,0
3217,CCCN=C(O)N1N=C(c2ccc(N)cc2)c2cc3c(cc2C1C)OCO3,0,0,0,0,0,0,0,-1,0,0,0
3218,O=[N+]([O-])c1ccc(NCCO)c(OCCO)c1,0,0,0,0,0,0,0,0,-1,-1,0
3219,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0,0,0,0,0,0,0,-1,1,0,0
3220,CC(C)(O)C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
3221,CN1C(=N)NC2(CC(C)(C)Oc3ccc(-c4cc(Cl)ccc4F)cc32)C1=O,0,1,0,0,0,0,0,0,0,0,0
3222,CCCCCCCC(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
3223,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,0,0,0,0,0,0,0,-1,0,0,0
3224,CC(=O)Oc1ccccc1C(=O)[O-],0,0,0,-1,0,0,0,0,0,0,0
3225,CN1c2ccccc2C(c2ccccc2Cl)=NCC1(Cl)CO,0,0,1,0,0,0,0,0,0,0,0
3226,Cc1cc(=O)c(C(O)=N[C@@H](C(O)=NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)c[nH]1,0,0,-1,0,0,0,0,0,0,0,0
3227,C=C(C)C(O)=Nc1ccc(Cl)c(Cl)c1,0,0,0,0,0,0,0,0,0,1,0
3228,C=C(c1ccc(C(=O)[O-])cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,0,0,0,-1,0,0,0,0,0,0,0
3229,CC(=O)c1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
3230,Cc1ccccc1CN=c1nn[nH]n1C,0,0,0,0,0,0,-1,0,0,0,0
3231,CC(C)C(=O)Cl,0,0,0,0,0,0,0,0,0,0,0
3232,N=C(O)N/C=C1\N=C(O)[C@H](CO)N=C(O)[C@H](CO)N=C(O)[C@@H](N=C(O)C[C@@H]([NH3+])CCC[NH3+])CN=C(O)[C@H]([C@H]2C[C@H](O)NC(=[NH2+])N2)N=C1O,0,0,0,-1,0,0,0,0,0,0,0
3233,CCCc1[nH+]c(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,0,0,0,-1,0,0,0,0,0,0,0
3234,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,0,0,0,0,0,0,0,0,-1,1,0
3235,CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],0,0,0,0,0,0,0,0,1,-1,0
3236,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(Cl)c(=Nc2ccccc2P(C)(C)=O)[nH]1,0,0,0,0,0,0,0,-1,0,0,0
3237,CC(Cl)C(Cl)Cl,0,0,0,0,0,0,0,0,-1,-1,0
3238,Cc1ccc(CN=c2[nH]cnc3ccc(-c4ccc(CO)o4)cc23)o1,0,0,0,0,0,0,0,-1,0,0,0
3239,C1Cc2[nH]nc(-c3nn[nH]n3)c2C1,0,0,0,0,0,0,0,-1,0,0,0
3240,COC(=O)C[C@H]1CC(c2ccc(O)cc2)=NO1,0,0,0,0,0,0,0,-1,0,0,0
3241,N=C(O)CN1C[C@H](O)CC1=O,0,0,0,0,0,0,0,-1,0,0,0
3242,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-],0,0,0,-1,0,0,0,0,0,0,0
3243,CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O,0,0,0,0,0,0,0,-1,0,0,0
3244,CC1CC=CC=CC=CC=CC(OC2(C)OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,0,0,0,0,0,0,0,0,-1,-1,0
3245,Cl.NN=c1[nH]ncc2ccccc12,-1,0,0,0,0,0,0,-1,0,0,0
3246,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,0,0,1,0,0,0,0,0,0,0,0
3247,CC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)[C@H](N)C3=CCC=CC3)C2SC1,0,0,0,0,0,0,0,-1,0,0,0
3248,COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)N=C(O)[C@H](CC(C)C)N=C(O)C[C@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CCC(=N)O)N(C)C(=O)[C@@H](N=C(O)OC(C)(C)C)C(C)C,0,1,0,0,0,0,0,0,0,0,0
3249,O=C(c1cccnc1)N1CCOCC1,0,0,1,0,0,0,0,0,0,0,0
3250,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0,0,0,0,0,0,0,0,0,0,-1
3251,CC12CCC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O,0,0,0,0,0,0,0,0,0,-1,0
3252,COC=O,0,0,0,0,0,0,0,0,0,-1,0
3253,NC(CO)C(=O)O,0,0,0,0,0,0,0,0,-1,0,0
3254,Cc1c(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)ccc(C#N)c1Cl,0,0,0,0,0,0,0,-1,0,0,0
3255,Cc1ccc(-n2[nH]c(C)c(N/N=C3\C=CC=C(c4cccc(C(=O)O)c4)C3=O)c2=O)cc1C,0,0,0,0,0,0,0,0,0,0,-1
3256,O=C1C(C2Nc3ccc(S(=O)(=O)O)cc3C2=O)=Nc2ccc(S(=O)(=O)O)cc21,0,0,0,0,0,0,0,0,-1,-1,0
3257,CC(O)=NC(Cc1ccccc1)C(O)CNC1CC2(CCC2)Oc2[nH+]cccc21,0,-1,0,0,0,0,0,0,0,0,0
3258,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1c(O)cccc1C3=O,0,0,-1,0,0,0,0,0,0,0,0
3259,C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)N=C(O)c2cc(cc(-c3ccccc3C#[NH+])c2)COC1=O,0,1,0,0,0,0,0,0,0,0,0
3260,CC(=O)c1cc(C)oc1C,0,0,0,0,0,0,0,0,-1,-1,0
3261,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0,0,0,0,0,0,0,1,1,0,1
3262,COC(=O)C1(Cc2ccc(F)cc2)CCCO1,0,0,0,0,0,0,-1,0,0,0,0
3263,CC(C)n1cc(C2(c3ccc(F)c(-c4cncnc4)c3)NC(=N)N(C)C2=O)cn1,0,1,0,0,0,0,0,0,0,0,0
3264,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0,0,0,0,0,0,0,0,0,-1,0
3265,Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1,0,0,0,0,0,0,0,-1,0,0,0
3266,CC(O)=NCCC[C@H](N=C(C)O)C(=O)O,0,0,1,0,0,0,0,0,0,0,0
3267,CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)N=C(O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12,0,0,0,0,0,0,0,-1,0,0,0
3268,CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,0,0,0,-1,0,0,0,0,-1,-1,0
3269,CN(C)CCCN1c2ccccc2[S@@](=O)c2ccc(Cl)cc21,-1,0,0,0,0,0,0,0,0,0,0
3270,CC(=O)OCCC(C)CC(C)(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3271,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,0,0,0,0,0,0,0,-1,0,0,0
3272,CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)NC(=N)N(C)C2=O)cc(C)n1,0,-1,0,0,0,0,0,0,0,0,0
3273,c1cc2ccc3cccc4ccc(c1)c2c34,0,0,0,0,0,0,0,0,1,-1,0
3274,CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1N=C(O)/C=C/CN(C)C,0,0,0,0,0,0,0,-1,0,0,0
3275,CC(=O)O.N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)CCSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@H](CCCNC(=N)N)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,0,0,0,0,0,0,0,-1,0,0,0
3276,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(N=C(O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,0,0,0,0,0,0,0,0,1,1,1
3277,COc1ccc(C(=O)/C(Cc2cc(OC)c(OC)c(OC)c2)=C(\C(=O)[O-])c2ccc3c(c2)OCO3)cc1.[Na+],0,0,0,0,0,0,0,-1,0,0,0
3278,Cc1cc(=O)n(-c2ccccc2)n1C,-1,0,1,0,0,0,0,-1,-1,-1,0
3279,COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC.Cl,0,0,0,0,0,0,0,-1,0,0,0
3280,C[C@H](N=C(O)[C@@H](O)c1cc(F)cc(F)c1)C(O)=N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21,0,0,0,0,0,0,0,-1,0,0,0
3281,CCOC(=O)C(CCc1ccccc1)NC1CCCN2CCCC(C(=O)O)N2C1=O,0,0,0,0,0,0,0,0,-1,-1,1
3282,OCC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,0,0,0,0,0,0,0,0,0,0,0
3283,N=C(N)c1ccc(OCCCCCOc2ccc(C(=[NH2+])[NH3+])cc2)cc1,0,0,0,-1,0,0,0,0,0,0,0
3284,Cn1c(=O)cc(C2CC2c2ccc(-c3cccc(CCO)c3)cc2)[nH]c1=N,0,-1,0,0,0,0,0,0,0,0,0
3285,CC(O)=Nc1cc2c(cc1C)OCO2,0,0,0,0,0,0,-1,0,0,0,0
3286,CCCCc1ccccc1,0,0,0,0,0,0,0,0,-1,-1,0
3287,N=c1[nH]c(C(=CCC(=O)O)C(O)=NC2C(=O)N3C(C(=O)O)=CCSC23)cs1,0,0,0,0,0,0,0,0,-1,-1,1
3288,BrCBr,0,0,0,0,0,0,0,0,-1,-1,0
3289,Cn1nnnc1S,0,0,0,0,0,0,0,0,0,0,0
3290,CCc1nccnc1CC,0,0,0,0,0,0,0,0,-1,-1,0
3291,C/C(=N\O)[C@@H](C)[NH2+]CC(C)(C)C[NH2+][C@H](C)/C(C)=N/O,0,0,0,-1,0,0,0,0,0,0,0
3292,Cc1c(-c2cccnc2)c2ccccc2n1CCCCC(=O)O,0,0,0,0,0,0,0,0,0,-1,0
3293,CCN(CC)CC,0,0,0,0,0,0,0,0,-1,-1,0
3294,CCc1ccc(CCOc2ccc(CC3SC(=O)N=C3[O-])cc2)nc1,0,0,0,-1,0,0,0,0,0,0,0
3295,N=C1NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cncnc3)c2)C2=NCC(F)(F)CN12,0,1,0,0,0,0,0,0,0,0,0
3296,COc1ccc(C(=O)c2ccccc2O)c(O)c1,-1,0,0,0,0,0,0,-1,1,-1,0
3297,C[C@@H](O)C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)NC(=N)N(C)C2=O)c1,0,1,0,0,0,0,0,0,0,0,0
3298,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1,0,0,0,0,0,0,0,0,1,1,0
3299,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)C1C(=O)CO,0,0,1,0,0,0,0,0,0,0,0
3300,CCC1CCC[C@H](O[C@H]2CCC(N(C)C)[C@@H](C)O2)C(C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1.CCC1CCC[C@H](O[C@H]2CCC(N(C)C)[C@@H](C)O2)C(C)C(=O)C2=C[C@H]3[C@@H]4C[C@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@H]4C(C)=C[C@H]3[C@@H]2CC(=O)O1,0,0,0,0,0,0,0,0,0,0,-1
3301,C[NH+](C/C=C/c1ccccc1)Cc1cccc2ccccc12,0,0,0,-1,0,0,0,0,0,0,0
3302,CCCCCS(=O)(=O)C[C@@H](N=C(O)c1ccc[nH+]c1)C(O)=N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,0,1,0,0,0,0,0,0,0,0,0
3303,CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,0,0,0,0,0,0,0,0,0,-1,0
3304,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,0,0,0,0,0,0,0,-1,0,0,0
3305,N=C(O)CC[C@@H]1N=C(O)[C@H](Cc2ccccc2)N=C(O)[C@H](Cc2ccc(O)cc2)N=C(O)[C@@H](N=C(O)CN=C(O)CN=C(O)CN)CSSC[C@@H](C(=O)N2CCC[C@H]2C(O)=N[C@@H](CCCCN)C(O)=NCC(=N)O)N=C(O)[C@H](CC(=N)O)N=C1O,0,0,0,0,0,0,0,-1,0,0,-1
3306,N=c1[nH]c2ccc(Cl)cc2[nH]1,0,-1,0,0,0,0,0,0,0,0,0
3307,CC1CC2=CC(=O)CCC2C2CCC3(C)C(CCC3(C)O)C12,0,0,0,0,0,0,0,0,0,0,0
3308,CC1=CC=C(C(C)C)CC1,0,0,0,0,0,0,0,0,0,-1,0
3309,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,0,0,0,0,0,0,-1,0,0,0
3310,CC(O)COc1cccc(F)c1,0,0,0,0,0,0,-1,0,0,0,0
3311,CC(O)=NCCc1ccc(S(N)(=O)=O)cc1,0,0,0,0,0,0,-1,0,0,0,0
3312,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,0,0,-1,0,1,-1,0,0,-1,1,0
3313,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,0,0,0,0,0,0,0,0,-1,-1,1
3314,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CCl)CC2)cc1,0,0,0,0,0,0,-1,0,0,0,0
3315,CC#Cc1cncc(-c2cccc(C3(c4ccnc(C(F)F)c4)NC(=N)c4c(F)cccc43)c2)c1,0,1,0,0,0,0,0,0,0,0,0
3316,CCCCC(CC)COC(=O)C=CC(=O)OCC(CC)CCCC,0,0,0,0,0,0,0,0,-1,-1,0
3317,CCCSP(=O)(OCC)SCCC,0,0,0,0,0,0,0,0,-1,-1,0
3318,C=C1CCC=C(C)CCC2C1CC2(C)C,0,0,0,0,0,0,0,0,-1,-1,0
3319,C=CC(C)(O)CCC=C(C)CC,0,0,0,0,0,0,0,0,-1,-1,0
3320,COc1ccc(C=CC(=O)c2ccc(OC)cc2OC)cc1,0,0,0,0,0,0,0,0,1,1,0
3321,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,0,0,0,0,0,0,0,-1,-1,-1,0
3322,N=C(O)CCCCC1CCSS1,0,0,0,0,0,0,0,-1,-1,-1,0
3323,Cc1ccccc1CN1CCCN(C(=O)CCl)CC1,0,0,0,0,0,0,1,0,0,0,0
3324,C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,1,0,0,0,0,0,0,0,0,0,0
3325,Clc1cccc(Cl)c1,0,0,0,0,0,0,0,0,-1,-1,0
3326,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,-1,0,0,0,0,0,0,0,0,0,1
3327,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,-1,0,-1,-1,1,-1,0,-1,0,0,0
3328,CC(O)=Nc1cccc(C)c1,0,0,0,0,0,0,0,0,-1,-1,0
3329,CC(C)C1N=C(O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](C)OC(=O)[C@@H](C(C)C)N=C(O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](C)OC(=O)[C@@H](C(C)C)N=C(O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)N=C(O)[C@H](C)OC1=O,0,0,-1,0,0,0,0,0,0,0,0
3330,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)O)cc1,0,0,0,0,0,0,0,0,-1,-1,0
3331,CN(C)C(=O)CCS[C@@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0,0,0,0,0,0,0,-1,0,0,0
3332,CCC(C)N,0,0,0,0,0,0,0,0,-1,-1,0
3333,CN(N=O)C(O)=NC1C(O)OC(CO)C(O)C1O,0,0,0,0,0,0,0,0,-1,-1,1
3334,CC1=NC(Cc2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,0,-1,0,0,0,0,0,0,0,0,0
3335,CSC(C)(C)CN=O,0,0,0,0,0,0,0,0,-1,-1,0
3336,Cc1cccc(C)c1N=C(O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0,0,0,0,0,0,0,0,-1,-1,0
