,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
1640,0.030768,0.025615,0.411796,0.015961,0.027281,0.158126,0.000001,0.000406,0.255488,0.000163,0.430738
1641,0.047102,0.010235,0.930188,0.000985,0.729968,0.022665,0.000144,0.000193,0.001019,0.000448,0.576741
1642,0.028213,0.032946,0.460710,0.000336,0.169336,0.065818,0.000035,0.000378,0.802257,0.061702,0.566199
1643,0.023747,0.060929,0.176416,0.009640,0.022396,0.101553,0.000004,0.000886,0.027675,0.271789,0.601135
1644,0.026644,0.038280,0.202040,0.000102,0.905788,0.004944,0.000011,0.000493,0.000146,0.000001,0.586268
1645,0.035570,0.018108,0.781928,0.002058,0.157444,0.139652,0.000011,0.000297,0.001505,0.010735,0.603628
1646,0.026491,0.040651,0.225481,0.160033,0.714765,0.034638,0.000023,0.000728,0.080505,0.017441,0.617663
1647,0.026491,0.037855,0.105904,0.006465,0.482170,0.043767,0.000001,0.000702,0.456327,0.335839,0.636453
1648,0.025601,0.045025,0.082859,0.008895,0.986978,0.030406,0.000001,0.000736,0.000267,0.000398,0.776509
1649,0.026993,0.038273,0.273254,0.014474,0.841645,0.157204,0.000051,0.000684,0.201865,0.036188,0.715154
1650,0.044368,0.011445,0.943499,0.000644,0.048556,0.140814,0.000017,0.000182,0.000670,0.016267,0.579243
1651,0.031487,0.024431,0.438271,0.108279,0.069580,0.235214,0.000001,0.000487,0.000439,0.059581,0.716314
1652,0.028823,0.031427,0.872617,0.000555,0.021362,0.355444,0.000019,0.000536,0.372105,0.289949,0.729340
1653,0.037140,0.016458,0.544409,0.004799,0.225089,0.302205,0.052215,0.000299,0.000481,0.000395,0.598575
1654,0.057421,0.007192,0.918139,0.001137,0.105971,0.042789,0.000219,0.000122,0.001666,0.001630,0.559898
1655,0.024226,0.049290,0.445427,0.146240,0.964509,0.028134,0.000000,0.000734,0.188542,0.000259,0.717193
1656,0.023461,0.065776,0.355678,0.304493,0.404907,0.114213,0.000000,0.001003,0.004476,0.088038,0.663761
1657,0.028792,0.032025,0.696280,0.270506,0.865701,0.094124,0.000027,0.000482,0.009791,0.037846,0.697852
1658,0.040904,0.013443,0.914790,0.016005,0.102020,0.070186,0.007686,0.000264,0.002099,0.007707,0.588296
1659,0.023301,0.066104,0.121528,0.000000,0.011103,0.300389,0.000008,0.001009,0.041158,0.002726,0.650320
1660,0.050191,0.009124,0.837061,0.001398,0.077981,0.048560,0.000013,0.000118,0.000961,0.001458,0.468854
1661,0.024619,0.053403,0.386482,0.073268,0.333043,0.029639,0.000000,0.000887,0.001164,0.000095,0.591206
1662,0.028792,0.032025,0.563242,0.003865,0.579259,0.290574,0.006793,0.000781,0.002269,0.498018,0.643428
1663,0.032549,0.022492,0.403765,0.006660,0.656112,0.029264,0.000629,0.000422,0.033209,0.233423,0.618163
1664,0.023747,0.060929,0.427069,0.273733,0.861712,0.094684,0.000000,0.032384,0.013035,0.002679,0.653175
1665,0.021437,0.109748,0.110827,0.000198,0.369404,0.208979,0.000000,0.001579,0.929992,0.006055,0.743488
1666,0.034167,0.019849,0.700522,0.000045,0.576324,0.181076,0.000015,0.000372,0.000248,0.000126,0.608673
1667,0.025280,0.048430,0.753187,0.011706,0.995835,0.077557,0.000013,0.000788,0.001969,0.020903,0.595286
1668,0.029563,0.029273,0.409357,0.002058,0.135426,0.024385,0.000006,0.000521,0.000008,0.412424,0.813368
1669,0.037140,0.016458,0.909794,0.003550,0.398477,0.003859,0.000009,0.000337,0.001184,0.009944,0.670683
1670,0.022848,0.071307,0.086366,0.000010,0.926732,0.006528,0.000000,0.001149,0.028124,0.787510,0.729372
1671,0.041942,0.012761,0.879478,0.002827,0.320648,0.067903,0.000410,0.000209,0.000860,0.014914,0.584234
1672,0.026993,0.038273,0.673153,0.000206,0.093892,0.105474,0.000140,0.000733,0.055649,0.722359,0.773367
1673,0.023817,0.057645,0.294366,0.077925,0.114227,0.287078,0.000001,0.001007,0.000674,0.000000,0.649218
1674,0.051729,0.008603,0.944181,0.003018,0.154053,0.078058,0.000399,0.000170,0.002143,0.002349,0.568210
1675,0.029867,0.027709,0.512263,0.000211,0.001097,0.695183,0.000125,0.000476,0.004060,0.009316,0.644265
1676,0.031487,0.024431,0.460819,0.006252,0.324678,0.005188,0.000018,0.000355,0.052332,0.668701,0.596484
1677,0.031098,0.024689,0.557691,0.001390,0.203748,0.036467,0.000437,0.000400,0.009707,0.013723,0.619324
1678,0.031169,0.025804,0.369389,0.000768,0.911943,0.184977,0.000008,0.000633,0.000291,0.000773,0.627847
1679,0.022429,0.080382,0.165598,0.013088,0.758453,0.139515,0.000000,0.001326,0.003944,0.172717,0.565201
1680,0.044368,0.011445,0.873647,0.000884,0.138855,0.041059,0.000073,0.000203,0.002715,0.012728,0.579243
1681,0.027058,0.039140,0.069731,0.005089,0.740395,0.115890,0.000017,0.000649,0.004516,0.164937,0.531279
1682,0.040904,0.013443,0.689963,0.000046,0.475532,0.325496,0.000134,0.000197,0.241400,0.006509,0.492084
1683,0.027008,0.038781,0.046045,0.092837,0.534089,0.016678,0.000001,0.000947,0.000896,0.078883,0.644530
1684,0.027586,0.035254,0.235275,0.026435,0.016857,0.053588,0.000895,0.000690,0.265812,0.452123,0.732129
1685,0.029867,0.027709,0.512263,0.019823,0.416184,0.004955,0.000057,0.000497,0.000165,0.000231,0.762769
1686,0.023516,0.083150,0.145391,0.007983,0.998796,0.141889,0.000038,0.002002,0.001339,0.107342,0.744997
1687,0.066176,0.005628,0.982950,0.000342,0.139994,0.019851,0.000334,0.000111,0.000813,0.000253,0.674462
1688,0.023301,0.066104,0.225600,0.000012,0.893487,0.363246,0.000004,0.001080,0.000685,0.034110,0.539559
1689,0.025017,0.051015,0.152596,0.004908,0.585230,0.053740,0.000002,0.000861,0.014249,0.000447,0.623686
1690,0.024619,0.053403,0.136721,0.013296,0.095337,0.201313,0.000072,0.000904,0.009010,0.022237,0.535962
1691,0.023817,0.060956,0.392210,0.000565,0.482292,0.247471,0.000000,0.001261,0.575645,0.412144,0.555794
1692,0.028792,0.035424,0.559463,0.025465,0.969414,0.050201,0.000006,0.000544,0.046854,0.177857,0.759867
1693,0.035069,0.018868,0.929176,0.136506,0.875291,0.561212,0.000005,0.000345,0.000077,0.441333,0.513590
1694,0.037140,0.016458,0.603851,0.000050,0.202386,0.086216,0.000099,0.000267,0.002298,0.014318,0.578383
1695,0.026993,0.038273,0.229996,0.087476,0.994455,0.228199,0.000582,0.000637,0.000848,0.000025,0.594361
1696,0.031779,0.023607,0.288184,0.000024,0.363146,0.169664,0.000001,0.000378,0.037757,0.000491,0.516859
1697,0.021845,0.086968,0.023694,0.001363,0.946064,0.005652,0.000151,0.001154,0.004859,0.000126,0.671936
1698,0.029544,0.030807,0.505578,0.000076,0.736268,0.145169,0.000023,0.000679,0.124411,0.029770,0.710370
1699,0.035069,0.018868,0.924141,0.000831,0.906282,0.001095,0.000023,0.000357,0.002046,0.000099,0.873657
1700,0.024416,0.055912,0.126384,0.003506,0.417850,0.152551,0.000000,0.001004,0.003602,0.959497,0.564898
1701,0.026993,0.026112,0.531274,0.000034,0.039347,0.259136,0.000000,0.000723,0.002377,0.000078,0.672071
1702,0.024884,0.050634,0.288402,0.052403,0.499999,0.270028,0.000001,0.000757,0.000846,0.000024,0.477112
1703,0.030299,0.027811,0.595857,0.000007,0.296992,0.077139,0.000000,0.000488,0.000081,0.003500,0.741472
1704,0.024226,0.055396,0.039794,0.000078,0.016695,0.002744,0.000005,0.000825,0.981047,0.001959,0.607383
1705,0.050191,0.009124,0.925690,0.000082,0.292702,0.073222,0.000648,0.000159,0.000875,0.001469,0.569385
1706,0.032295,0.023218,0.414602,0.019165,0.954315,0.200472,0.000085,0.000489,0.043718,0.345706,0.619698
1707,0.023817,0.060956,0.180575,0.090716,0.064870,0.025257,0.000008,0.001034,0.000050,0.006216,0.617351
1708,0.030299,0.024347,0.369033,0.005598,0.028710,0.001706,0.000001,0.000450,0.036724,0.022845,0.556036
1709,0.040904,0.013443,0.839358,0.002167,0.510331,0.170467,0.000369,0.000253,0.045381,0.007707,0.637976
1710,0.025656,0.047275,0.667420,0.000000,0.010118,0.026335,0.000001,0.000712,0.000035,0.000376,0.620464
1711,0.023374,0.066029,0.014682,0.026413,0.037848,0.132800,0.000001,0.000953,0.000621,0.009846,0.545539
1712,0.024063,0.058447,0.282140,0.003330,0.849326,0.045850,0.000002,0.000939,0.418588,0.000005,0.631682
1713,0.037140,0.016458,0.753729,0.000003,0.431950,0.186764,0.000011,0.000299,0.003263,0.073483,0.489187
1714,0.027017,0.037619,0.319575,0.013092,0.246129,0.039578,0.000001,0.000611,0.451977,0.604098,0.615898
1715,0.036197,0.017302,0.956233,0.000027,0.129569,0.089110,0.000043,0.000289,0.001531,0.058661,0.599404
1716,0.027545,0.039699,0.589786,0.000506,0.033376,0.008102,0.000416,0.000513,0.623141,0.204175,0.794414
1717,0.035069,0.018868,0.879261,0.000446,0.474430,0.041598,0.000927,0.000327,0.000778,0.008193,0.607894
1718,0.027017,0.051695,0.534294,0.000096,0.150969,0.008333,0.000001,0.000717,0.000039,0.003522,0.648131
1719,0.023949,0.058037,0.357434,0.000599,0.038998,0.288525,0.000000,0.001329,0.000872,0.042182,0.636520
1720,0.025280,0.048430,0.238921,0.570281,0.832329,0.244906,0.000001,0.001416,0.520875,0.000650,0.734867
1721,0.025280,0.048430,0.646450,0.041819,0.048343,0.069209,0.000001,0.000993,0.010071,0.808119,0.635998
1722,0.025280,0.045391,0.044115,0.009621,0.033813,0.071741,0.000001,0.000889,0.163649,0.000001,0.637294
1723,0.030381,0.027182,0.492432,0.023760,0.394016,0.006328,0.000045,0.000572,0.023242,0.627073,0.632298
1724,0.029680,0.028545,0.351288,0.043913,0.133784,0.376776,0.000419,0.000483,0.000346,0.075904,0.427001
1725,0.029563,0.029273,0.807322,0.000071,0.530088,0.429845,0.000001,0.000436,0.004913,0.057722,0.613206
1726,0.026993,0.038273,0.783615,0.022136,0.604159,0.010363,0.000004,0.000541,0.514884,0.000000,0.591713
1727,0.025618,0.044287,0.109422,0.000011,0.681824,0.003490,0.000000,0.000791,0.005593,0.000005,0.657076
1728,0.030535,0.026449,0.365411,0.000089,0.977619,0.081625,0.006981,0.000340,0.003279,0.057742,0.529963
1729,0.036197,0.017302,0.763311,0.001918,0.214442,0.423475,0.000100,0.000304,0.224971,0.001507,0.612727
1730,0.023560,0.065376,0.119515,0.002262,0.011242,0.004699,0.000000,0.000912,0.001508,0.084642,0.367245
1731,0.038911,0.014900,0.799007,0.000477,0.906348,0.354809,0.000244,0.000302,0.053680,0.000020,0.593454
1732,0.026033,0.043095,0.099226,0.256974,0.366591,0.001604,0.000074,0.000804,0.000213,0.021001,0.602383
1733,0.024563,0.053187,0.120234,0.003698,0.914471,0.031849,0.000127,0.000897,0.070381,0.054683,0.654087
1734,0.025614,0.031871,0.179206,0.010956,0.999788,0.000278,0.000001,0.000849,0.000015,0.000006,0.705208
1735,0.021365,0.101656,0.266520,0.251607,0.035189,0.122579,0.000000,0.001395,0.000184,0.566667,0.535819
1736,0.061610,0.006369,0.968044,0.000578,0.109557,0.079903,0.000132,0.000123,0.001377,0.000778,0.555180
1737,0.050191,0.009124,0.923010,0.026297,0.199842,0.013134,0.000055,0.000172,0.000843,0.000180,0.569385
1738,0.030381,0.027182,0.500046,0.007781,0.703775,0.011968,0.000010,0.000518,0.051906,0.019081,0.617483
1739,0.029284,0.028910,0.400543,0.021113,0.039058,0.080019,0.000328,0.000465,0.013755,0.002705,0.699234
1740,0.019446,0.152339,0.021904,0.000024,0.990930,0.078118,0.000000,0.002117,0.169511,0.032364,0.716892
1741,0.037140,0.016458,0.648881,0.000335,0.014065,0.045531,0.009520,0.000303,0.010931,0.000608,0.484438
1742,0.024329,0.055919,0.067171,0.012283,0.646567,0.003079,0.000643,0.000873,0.055670,0.019935,0.695033
1743,0.055258,0.007638,0.958039,0.000283,0.397443,0.012668,0.000052,0.000177,0.000247,0.001360,0.445056
1744,0.032173,0.022703,0.739760,0.002613,0.206640,0.032592,0.005315,0.000370,0.000215,0.018376,0.529284
1745,0.043144,0.012084,0.908191,0.000361,0.120781,0.071926,0.000116,0.000198,0.000407,0.000169,0.658931
1746,0.021605,0.094351,0.026527,0.011173,0.706443,0.061845,0.000399,0.001430,0.469271,0.066311,0.727532
1747,0.029680,0.028545,0.367443,0.000074,0.017330,0.015374,0.000002,0.000549,0.085798,0.828930,0.584494
1748,0.044368,0.011445,0.988892,0.000012,0.004519,0.687584,0.000179,0.000191,0.000062,0.000605,0.707985
1749,0.024063,0.058447,0.505247,0.000013,0.815748,0.034220,0.000000,0.000990,0.000804,0.000003,0.724881
1750,0.048531,0.009663,0.994539,0.000317,0.717590,0.037523,0.000093,0.000200,0.000826,0.000275,0.573152
1751,0.038911,0.014900,0.847379,0.003334,0.215220,0.038336,0.000008,0.000247,0.002878,0.000571,0.519427
1752,0.026133,0.043791,0.909714,0.001092,0.103844,0.265090,0.000000,0.000852,0.020514,0.011959,0.617453
1753,0.024884,0.050634,0.353128,0.000000,0.369891,0.187424,0.000001,0.001091,0.002278,0.000000,0.591490
1754,0.028152,0.033659,0.892103,0.007891,0.997679,0.002469,0.000008,0.000637,0.090072,0.000145,0.630843
1755,0.033370,0.020810,0.748724,0.001448,0.297996,0.085562,0.000005,0.000288,0.000109,0.007859,0.633719
1756,0.025656,0.045958,0.033751,0.056222,0.818790,0.552649,0.000012,0.000774,0.004823,0.001493,0.598073
1757,0.029509,0.026231,0.519733,0.000324,0.641381,0.012164,0.000129,0.000506,0.144581,0.000079,0.701401
1758,0.026500,0.040032,0.190069,0.170377,0.016600,0.024981,0.000000,0.000761,0.000469,0.006136,0.615272
1759,0.029505,0.030401,0.943763,0.018441,0.224643,0.018916,0.000001,0.000572,0.018191,0.000227,0.753071
1760,0.025210,0.047597,0.299127,0.117308,0.506668,0.068724,0.000018,0.000698,0.363522,0.000169,0.667916
1761,0.031288,0.025163,0.497212,0.120521,0.564342,0.137310,0.000286,0.000496,0.075127,0.002683,0.627318
1762,0.026993,0.038273,0.281143,0.114496,0.034273,0.152372,0.000013,0.000804,0.001249,0.320831,0.808491
1763,0.026491,0.027979,0.153404,0.000000,0.408626,0.305054,0.000001,0.000700,0.002282,0.000674,0.581215
1764,0.025614,0.045577,0.210872,0.005092,0.082379,0.065127,0.000108,0.000783,0.840262,0.325175,0.681533
1765,0.028792,0.032025,0.487817,0.032820,0.814494,0.222189,0.000012,0.000840,0.019481,0.010742,0.751508
1766,0.026062,0.041749,0.679120,0.000099,0.182396,0.375095,0.000000,0.000619,0.000075,0.000004,0.674159
1767,0.042233,0.013109,0.238808,0.004394,0.883928,0.117140,0.000020,0.000280,0.002100,0.296681,0.476463
1768,0.037885,0.015689,0.808263,0.000193,0.337185,0.097258,0.000001,0.000210,0.005793,0.000094,0.719056
1769,0.022151,0.081866,0.121642,0.029968,0.484122,0.020940,0.000000,0.001143,0.002310,0.000354,0.713942
1770,0.023588,0.063474,0.103644,0.083008,0.978056,0.020536,0.000000,0.000907,0.770718,0.005593,0.577627
1771,0.026516,0.036520,0.338752,0.000641,0.014296,0.013490,0.000005,0.000758,0.000119,0.000233,0.723084
1772,0.028792,0.032025,0.304442,0.000351,0.613685,0.069033,0.000146,0.000417,0.226851,0.134800,0.765754
1773,0.026993,0.038273,0.553335,0.035179,0.360038,0.087395,0.000000,0.000713,0.005416,0.007408,0.733658
1774,0.025234,0.048105,0.237502,0.211628,0.167419,0.132027,0.000000,0.000720,0.000033,0.010609,0.696649
1775,0.032549,0.022492,0.678464,0.000513,0.929822,0.002231,0.000002,0.000388,0.003709,0.275633,0.534728
1776,0.034167,0.019849,0.779023,0.000756,0.017803,0.119718,0.000031,0.000320,0.054243,0.001612,0.646046
1777,0.047102,0.010235,0.930188,0.000286,0.160288,0.042061,0.000015,0.000183,0.003839,0.002171,0.574236
1778,0.032908,0.021683,0.684864,0.000104,0.354257,0.004373,0.000005,0.000300,0.063469,0.000000,0.483218
1779,0.035570,0.018108,0.591993,0.007586,0.781941,0.030737,0.141862,0.000332,0.006223,0.000752,0.604884
1780,0.023101,0.068707,0.099364,0.016602,0.571318,0.616212,0.000000,0.000977,0.039909,0.008025,0.612313
1781,0.023516,0.063501,0.305055,0.055631,0.868676,0.035976,0.000005,0.001864,0.000885,0.694504,0.685228
1782,0.027589,0.036894,0.514415,0.000602,0.204501,0.023343,0.000001,0.000687,0.007732,0.009078,0.712230
1783,0.033740,0.020634,0.599267,0.000146,0.097591,0.156930,0.001757,0.000324,0.010175,0.069158,0.578951
1784,0.028823,0.031427,0.181343,0.000001,0.468125,0.059060,0.000003,0.000487,0.218240,0.738426,0.658581
1785,0.030535,0.026449,0.543777,0.013604,0.205461,0.918325,0.000086,0.000439,0.357369,0.203598,0.730709
1786,0.027546,0.036488,0.762750,0.132422,0.358378,0.915801,0.000004,0.000675,0.011608,0.012615,0.654590
1787,0.040077,0.014112,0.693350,0.002219,0.558619,0.171187,0.000034,0.000280,0.023505,0.068652,0.685593
1788,0.026033,0.029908,0.174389,0.169531,0.089907,0.074609,0.000004,0.000668,0.000125,0.452107,0.580886
1789,0.024063,0.058447,0.034479,0.000039,0.025423,0.053176,0.000118,0.001025,0.000027,0.308234,0.633895
1790,0.025656,0.045958,0.253463,0.010321,0.552781,0.023963,0.000000,0.000745,0.017670,0.966653,0.649580
1791,0.023174,0.088764,0.439488,0.000017,0.607412,0.031710,0.000008,0.002432,0.000084,0.460640,0.710811
1792,0.023919,0.057507,0.134090,0.000277,0.027759,0.290268,0.000000,0.000869,0.038765,0.024794,0.690355
1793,0.050191,0.009124,0.925690,0.000603,0.119741,0.043171,0.000046,0.000166,0.000961,0.038698,0.569385
1794,0.034167,0.019849,0.600700,0.011667,0.001514,0.435857,0.000379,0.000323,0.000573,0.000379,0.503972
1795,0.028330,0.032105,0.379600,0.055356,0.750131,0.025349,0.000000,0.000429,0.040700,0.001672,0.729836
1796,0.041942,0.012761,0.820184,0.004350,0.008474,0.095474,0.000245,0.000221,0.002024,0.000532,0.670293
1797,0.035570,0.018108,0.621395,0.001545,0.029863,0.074349,0.001322,0.000329,0.003787,0.000006,0.401076
1798,0.021141,0.098356,0.038954,0.063158,0.313611,0.252366,0.000000,0.001261,0.198505,0.034777,0.740545
1799,0.040904,0.013443,0.689963,0.000542,0.469570,0.014428,0.000018,0.000220,0.454970,0.008536,0.588296
1800,0.024063,0.058447,0.252106,0.004784,0.992340,0.000597,0.000614,0.002160,0.001096,0.003132,0.755294
1801,0.026067,0.043521,0.191093,0.051630,0.605138,0.003515,0.000015,0.000715,0.000030,0.063049,0.773845
1802,0.025280,0.048430,0.392970,0.431181,0.857269,0.192460,0.000000,0.002961,0.016572,0.320917,0.601233
1803,0.030381,0.027182,0.521161,0.007462,0.560880,0.030401,0.009568,0.000523,0.016418,0.023266,0.632298
1804,0.033740,0.020634,0.721998,0.030547,0.566812,0.204386,0.001083,0.000450,0.003722,0.660246,0.554424
1805,0.029563,0.029273,0.524443,0.000182,0.472454,0.322028,0.000090,0.000507,0.009711,0.285660,0.643806
1806,0.028152,0.033659,0.283685,0.001684,0.162346,0.202158,0.000003,0.000815,0.007873,0.000053,0.731557
1807,0.023905,0.060826,0.319625,0.476622,0.499094,0.018591,0.000002,0.003720,0.175724,0.587568,0.660354
1808,0.023357,0.073309,0.193542,0.000032,0.371500,0.003017,0.000002,0.001310,0.008266,0.098890,0.643172
1809,0.044368,0.011445,0.906618,0.000189,0.341038,0.133453,0.000078,0.000201,0.003034,0.007981,0.593055
1810,0.028213,0.032946,0.482360,0.007384,0.993501,0.006998,0.000020,0.000624,0.000131,0.509601,0.491912
1811,0.022452,0.076509,0.374370,0.000547,0.204511,0.011938,0.000024,0.001155,0.075235,0.008525,0.721246
1812,0.035069,0.018868,0.543918,0.000048,0.658177,0.046594,0.000007,0.000356,0.030188,0.275734,0.498426
1813,0.030381,0.027182,0.432740,0.015001,0.693215,0.150607,0.000001,0.000391,0.000187,0.383118,0.604499
1814,0.037140,0.016458,0.753729,0.000018,0.502472,0.037637,0.000053,0.000265,0.098539,0.001536,0.598575
1815,0.023374,0.066029,0.136297,0.000562,0.996637,0.023179,0.000001,0.000995,0.081577,0.493609,0.673534
1816,0.035570,0.018108,0.595130,0.000001,0.246045,0.046246,0.000027,0.000325,0.011523,0.005931,0.410224
1817,0.025656,0.045958,0.290372,0.122189,0.819133,0.021254,0.000000,0.000921,0.000157,0.000010,0.658516
1818,0.021001,0.112342,0.013081,0.733211,0.930833,0.062117,0.000000,0.001695,0.101165,0.302717,0.738126
1819,0.041359,0.013335,0.969021,0.000829,0.109442,0.231762,0.000083,0.000255,0.000874,0.000050,0.310380
1820,0.028139,0.034233,0.144896,0.001506,0.528372,0.085093,0.000000,0.001843,0.211935,0.000025,0.459872
1821,0.031487,0.024431,0.334483,0.000136,0.825310,0.078396,0.000715,0.000384,0.001458,0.000015,0.691909
1822,0.050191,0.009124,0.925690,0.000118,0.462570,0.043171,0.000251,0.000166,0.001651,0.000990,0.692216
1823,0.026993,0.038273,0.161815,0.001403,0.990382,0.005943,0.000330,0.001280,0.070087,0.002172,0.563388
1824,0.032908,0.021683,0.793674,0.006606,0.683467,0.014169,0.000005,0.000293,0.082123,0.006645,0.645766
1825,0.030535,0.022679,0.230536,0.000003,0.081180,0.001371,0.000000,0.000390,0.000388,0.000005,0.672792
1826,0.028823,0.031427,0.127073,0.005902,0.051836,0.045549,0.000004,0.000674,0.048747,0.645391,0.753746
1827,0.024329,0.055919,0.052388,0.000010,0.202862,0.038692,0.000002,0.000766,0.529462,0.000749,0.589016
1828,0.031288,0.025163,0.180234,0.000021,0.988357,0.375509,0.000001,0.000311,0.006533,0.802245,0.353540
1829,0.035570,0.018108,0.794529,0.001855,0.164221,0.068434,0.000305,0.000316,0.008828,0.062239,0.727618
1830,0.020872,0.116020,0.115767,0.017035,0.597814,0.056752,0.000005,0.001704,0.018282,0.222063,0.681935
1831,0.021946,0.086965,0.060263,0.000100,0.034932,0.064078,0.000001,0.001389,0.000673,0.004810,0.626413
1832,0.025280,0.048430,0.271771,0.012372,0.841926,0.049463,0.000004,0.000777,0.092212,0.014081,0.627783
