,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
866,0.060158,0.241350,0.692435,0.320770,0.481209,0.107745,0.111939,0.016504,0.146666,0.074790,0.670542
867,0.060299,0.240532,0.825368,0.087750,0.450828,0.145513,0.052371,0.009923,0.071406,0.065296,0.663152
868,0.059836,0.295699,0.233504,0.558565,0.507886,0.080626,0.177567,0.523841,0.247207,0.069250,0.678611
869,0.060107,0.239014,0.745821,0.241566,0.475304,0.109606,0.106453,0.033430,0.151242,0.072716,0.670490
870,0.060299,0.240532,0.826583,0.093835,0.450738,0.141281,0.060107,0.013795,0.084313,0.067674,0.662262
871,0.059923,0.285869,0.280226,0.566829,0.503645,0.117545,0.187440,0.242690,0.262880,0.069158,0.676964
872,0.059938,0.281397,0.336678,0.540096,0.502032,0.085890,0.153823,0.417873,0.296351,0.073268,0.676660
873,0.060022,0.342512,0.083229,0.545971,0.513533,0.072946,0.141509,0.793151,0.325207,0.066886,0.683185
874,0.060200,0.236930,0.820292,0.138552,0.459586,0.133389,0.068161,0.012327,0.095622,0.072687,0.665105
875,0.060054,0.262980,0.467514,0.487594,0.497535,0.114929,0.135073,0.144363,0.205644,0.085421,0.675290
876,0.059869,0.293582,0.199304,0.549817,0.507065,0.072439,0.161051,0.291346,0.268102,0.072243,0.679285
877,0.060156,0.255820,0.488894,0.516747,0.495300,0.099827,0.138915,0.061102,0.220228,0.069891,0.673906
878,0.060127,0.243306,0.681599,0.367778,0.484831,0.087627,0.119530,0.045945,0.155027,0.074324,0.671255
879,0.059927,0.244922,0.687977,0.338939,0.481642,0.109692,0.101991,0.041127,0.169017,0.072683,0.671246
880,0.059878,0.296720,0.249468,0.575473,0.503716,0.080460,0.151634,0.494395,0.267405,0.074520,0.677197
881,0.060299,0.240532,0.826583,0.088673,0.450696,0.146950,0.064798,0.011578,0.080720,0.067912,0.663152
882,0.059927,0.244664,0.688526,0.261786,0.481168,0.113094,0.088974,0.034673,0.180444,0.073726,0.670691
883,0.060239,0.235639,0.791265,0.188270,0.468500,0.136313,0.084269,0.029863,0.109693,0.065470,0.667113
884,0.060091,0.253021,0.539405,0.401440,0.492017,0.103863,0.122060,0.062297,0.221999,0.076300,0.674216
885,0.060218,0.242605,0.664300,0.314483,0.484574,0.093978,0.119941,0.012949,0.205158,0.072186,0.671033
886,0.060026,0.266969,0.429595,0.495615,0.498204,0.098542,0.158302,0.138241,0.251373,0.076198,0.676505
887,0.060142,0.236339,0.812495,0.141285,0.463245,0.137107,0.080412,0.013814,0.103904,0.071630,0.666152
888,0.059920,0.285579,0.287024,0.491651,0.504278,0.109607,0.145149,0.438937,0.352084,0.079020,0.678670
889,0.060026,0.266969,0.425194,0.522320,0.497996,0.102523,0.165950,0.128692,0.261465,0.075894,0.674287
890,0.059949,0.272092,0.396561,0.463911,0.497848,0.071959,0.169301,0.108410,0.260202,0.072117,0.676122
891,0.059958,0.276041,0.354610,0.507075,0.501561,0.108689,0.161930,0.222858,0.256271,0.073120,0.675741
892,0.060150,0.247309,0.570258,0.405370,0.488635,0.122654,0.121953,0.051859,0.327157,0.080747,0.674447
893,0.059974,0.251378,0.604795,0.386189,0.487850,0.102726,0.136635,0.045968,0.221130,0.076036,0.672214
894,0.060239,0.235639,0.792387,0.187453,0.468007,0.123669,0.133487,0.016625,0.091334,0.072508,0.667356
895,0.059853,0.301781,0.213200,0.554117,0.504937,0.121030,0.157624,0.265645,0.303639,0.071147,0.679437
896,0.060343,0.249688,0.807836,0.061746,0.440719,0.167738,0.050320,0.014309,0.087142,0.065650,0.660682
897,0.060264,0.236963,0.753263,0.218127,0.476723,0.118982,0.084661,0.033196,0.163360,0.075133,0.669657
898,0.060084,0.236615,0.796386,0.202145,0.467204,0.132933,0.064621,0.019325,0.130046,0.073372,0.667098
899,0.060297,0.239426,0.714871,0.276024,0.480906,0.104182,0.135056,0.029322,0.131322,0.075151,0.669947
900,0.060028,0.253633,0.561375,0.371076,0.490854,0.089557,0.144190,0.124954,0.192397,0.078142,0.673154
901,0.054213,0.392877,0.108867,0.039350,0.456214,0.157301,0.079854,0.041635,0.227349,0.063369,0.693773
902,0.060147,0.252476,0.548936,0.396773,0.492049,0.104891,0.162317,0.082713,0.341536,0.076954,0.673934
903,0.059923,0.285869,0.295604,0.544694,0.502646,0.129673,0.171359,0.199223,0.372612,0.072405,0.676726
904,0.060264,0.236963,0.755871,0.280020,0.476313,0.124690,0.104855,0.013007,0.152932,0.069198,0.669783
905,0.060139,0.331884,0.110543,0.622381,0.511672,0.124739,0.167601,0.722317,0.305212,0.075019,0.682296
906,0.060026,0.266969,0.429595,0.495615,0.498204,0.098542,0.158302,0.138241,0.251373,0.076198,0.676505
907,0.059896,0.290484,0.259079,0.565791,0.504452,0.098060,0.161808,0.417953,0.272391,0.067154,0.678107
908,0.060388,0.234738,0.789991,0.167903,0.469197,0.117011,0.067943,0.010685,0.118275,0.070658,0.667519
909,0.060091,0.253566,0.561205,0.346971,0.491495,0.116842,0.135302,0.021724,0.397009,0.084501,0.674841
910,0.060347,0.235511,0.813294,0.109345,0.462405,0.137344,0.059231,0.009858,0.160013,0.069146,0.666835
911,0.059990,0.248695,0.633886,0.291030,0.486175,0.108533,0.072704,0.034615,0.320160,0.073293,0.671860
912,0.060119,0.250039,0.595896,0.373558,0.490105,0.117684,0.178635,0.143193,0.176609,0.077056,0.672635
913,0.060347,0.235511,0.814878,0.121607,0.462268,0.180691,0.069843,0.009656,0.112826,0.069918,0.666370
914,0.060119,0.258797,0.476539,0.470850,0.497467,0.093833,0.165710,0.271323,0.313388,0.073433,0.676294
915,0.060474,0.234404,0.803699,0.227274,0.465279,0.148587,0.066436,0.010913,0.110612,0.072533,0.667309
916,0.060150,0.247309,0.623279,0.479286,0.487984,0.122721,0.162771,0.050587,0.243362,0.077578,0.671775
917,0.060142,0.236339,0.806662,0.143123,0.463313,0.127127,0.066292,0.010688,0.118239,0.074328,0.665875
918,0.056957,0.461614,0.031831,0.438380,0.500722,0.122893,0.082332,0.674939,0.243006,0.062012,0.690332
919,0.060185,0.331936,0.128199,0.551704,0.511929,0.091671,0.149230,0.705105,0.372700,0.072914,0.680831
920,0.060228,0.237537,0.824278,0.132013,0.457581,0.136189,0.053150,0.009705,0.075404,0.068543,0.664639
921,0.059992,0.261254,0.504816,0.355065,0.493772,0.106229,0.136064,0.072553,0.268295,0.075428,0.673432
922,0.060009,0.256839,0.540104,0.428370,0.492637,0.108336,0.180321,0.113542,0.279703,0.075051,0.672968
923,0.060018,0.263454,0.470508,0.464057,0.497469,0.085286,0.182041,0.071788,0.247660,0.071120,0.675112
924,0.059914,0.272623,0.408837,0.441765,0.497665,0.105101,0.129569,0.233288,0.277569,0.073590,0.675402
925,0.060239,0.235751,0.794689,0.241288,0.468299,0.164080,0.089425,0.019782,0.131245,0.069060,0.667523
926,0.059796,0.300728,0.196841,0.544485,0.507911,0.108759,0.181347,0.443231,0.297809,0.072373,0.679358
927,0.060345,0.247718,0.812656,0.065985,0.442873,0.164803,0.048586,0.013666,0.081819,0.066164,0.661159
928,0.059977,0.271264,0.398027,0.495996,0.498521,0.091292,0.160077,0.144761,0.232690,0.071366,0.675384
929,0.060417,0.236496,0.820987,0.110169,0.458189,0.147481,0.091101,0.009869,0.118571,0.071260,0.664826
930,0.060239,0.235639,0.790477,0.185245,0.468351,0.161915,0.063342,0.017808,0.082629,0.070406,0.667558
931,0.060041,0.259731,0.506239,0.448111,0.495130,0.102626,0.158914,0.105769,0.180747,0.074476,0.674240
932,0.060304,0.235986,0.762755,0.233062,0.472659,0.150303,0.109876,0.027312,0.168271,0.072724,0.669866
933,0.059896,0.290907,0.246985,0.537678,0.504743,0.089535,0.147377,0.365046,0.296198,0.071997,0.677652
934,0.060009,0.256839,0.522018,0.380632,0.492321,0.103656,0.192872,0.072235,0.345235,0.077509,0.672486
935,0.054121,0.354133,0.122036,0.033107,0.449703,0.154534,0.079854,0.018248,0.228394,0.063219,0.691073
936,0.054804,0.447934,0.068694,0.101347,0.472370,0.163796,0.079864,0.176678,0.225812,0.062705,0.695282
937,0.059977,0.271205,0.392431,0.496965,0.498503,0.086399,0.128377,0.301780,0.264279,0.074954,0.675625
938,0.059898,0.291212,0.261911,0.514133,0.504111,0.098207,0.160764,0.406357,0.266231,0.069218,0.676938
939,0.056202,0.469600,0.037732,0.311446,0.492023,0.161160,0.080505,0.548165,0.238146,0.061712,0.691233
940,0.059948,0.257490,0.526208,0.390085,0.491547,0.089404,0.156497,0.086820,0.256403,0.075104,0.673343
941,0.060383,0.235900,0.817529,0.114240,0.460461,0.195749,0.059868,0.009942,0.112982,0.071242,0.665785
942,0.060532,0.239638,0.822355,0.089596,0.449939,0.150202,0.058289,0.011719,0.090335,0.067996,0.662804
943,0.060388,0.234738,0.780197,0.185076,0.468560,0.148594,0.084640,0.014635,0.134932,0.074327,0.667162
944,0.060065,0.255540,0.529832,0.451968,0.493300,0.090269,0.141686,0.061965,0.236642,0.075848,0.673918
945,0.060383,0.235900,0.820129,0.130065,0.460408,0.129515,0.066811,0.018193,0.069951,0.068678,0.665358
946,0.060000,0.271193,0.389713,0.500819,0.500016,0.091601,0.174655,0.286986,0.351647,0.075413,0.675976
947,0.060417,0.236496,0.820429,0.121484,0.458340,0.186714,0.082017,0.009772,0.104439,0.067004,0.663854
948,0.060171,0.236529,0.816460,0.139461,0.461183,0.130230,0.065810,0.012962,0.105697,0.069960,0.665641
949,0.060481,0.238283,0.824981,0.099830,0.454635,0.177880,0.073907,0.017376,0.083370,0.068891,0.663232
950,0.060225,0.331999,0.123560,0.532507,0.510105,0.105673,0.138461,0.801664,0.317226,0.068884,0.680766
951,0.060347,0.235511,0.814138,0.152799,0.462275,0.145544,0.067124,0.012034,0.147953,0.073879,0.665567
952,0.060345,0.235246,0.779091,0.200782,0.471338,0.145809,0.110656,0.030596,0.190083,0.072736,0.669348
953,0.060227,0.238181,0.738040,0.259718,0.478065,0.144601,0.118696,0.019663,0.125636,0.070883,0.671058
954,0.060200,0.236930,0.820587,0.127108,0.459467,0.164050,0.053514,0.013008,0.095034,0.068472,0.665105
955,0.060200,0.236930,0.820587,0.127108,0.459467,0.164050,0.053514,0.013008,0.095034,0.068472,0.665105
956,0.060304,0.235986,0.765640,0.266280,0.473915,0.133931,0.106018,0.023946,0.163279,0.070366,0.668758
957,0.060119,0.250039,0.592929,0.451473,0.490898,0.095820,0.124466,0.141132,0.210221,0.077020,0.674436
958,0.060239,0.235639,0.792991,0.159078,0.467973,0.119905,0.088557,0.023055,0.133047,0.073523,0.667984
959,0.060417,0.235968,0.819392,0.133777,0.459153,0.151695,0.069173,0.019816,0.094296,0.066040,0.664531
960,0.060018,0.263454,0.450999,0.449661,0.497240,0.076237,0.135941,0.164502,0.248839,0.077050,0.675283
961,0.059948,0.356929,0.080749,0.549048,0.512489,0.077604,0.129544,0.778987,0.306387,0.068260,0.683215
962,0.059956,0.350849,0.086230,0.605576,0.512860,0.077529,0.130615,0.722337,0.353892,0.068608,0.683541
963,0.060114,0.255730,0.515220,0.414256,0.494522,0.118445,0.120488,0.097775,0.299780,0.075496,0.674217
964,0.060345,0.235246,0.779091,0.270367,0.471410,0.163751,0.110479,0.009332,0.149869,0.076652,0.668557
965,0.060185,0.331936,0.126809,0.518608,0.510373,0.101997,0.142819,0.684247,0.397608,0.072603,0.680831
966,0.059812,0.362317,0.062201,0.559799,0.513958,0.079919,0.129703,0.704305,0.309631,0.070006,0.682629
967,0.060200,0.236930,0.820375,0.129923,0.459438,0.148792,0.074529,0.012327,0.103998,0.073928,0.665105
968,0.060238,0.248975,0.562336,0.382558,0.491443,0.137835,0.132095,0.019609,0.222507,0.077686,0.672492
969,0.060256,0.240629,0.695624,0.291155,0.482882,0.111164,0.108285,0.030925,0.191852,0.070203,0.670685
970,0.060171,0.236529,0.816460,0.131238,0.461625,0.130230,0.060587,0.012962,0.118779,0.071056,0.665611
971,0.060347,0.235511,0.813904,0.167133,0.462100,0.146415,0.065967,0.015204,0.118432,0.073946,0.665826
972,0.060073,0.247968,0.626217,0.387109,0.486945,0.086620,0.158133,0.024275,0.241089,0.074643,0.671954
973,0.060227,0.238181,0.727176,0.246283,0.477737,0.118137,0.079981,0.033410,0.132459,0.076087,0.671144
974,0.060147,0.252476,0.557404,0.420432,0.492090,0.105639,0.135437,0.054425,0.187627,0.070752,0.674457
975,0.060041,0.259731,0.477407,0.429496,0.496021,0.096070,0.149333,0.120509,0.243087,0.073249,0.674381
976,0.060079,0.240456,0.724712,0.247799,0.478373,0.110721,0.093086,0.028582,0.154756,0.076805,0.671043
977,0.060275,0.235047,0.800003,0.170882,0.466013,0.122582,0.071444,0.008433,0.226010,0.068597,0.667028
978,0.060065,0.256252,0.470619,0.353815,0.492831,0.106883,0.142906,0.060764,0.240636,0.077948,0.675108
979,0.059974,0.275647,0.353721,0.451195,0.502416,0.114726,0.130796,0.177769,0.288552,0.081045,0.675719
980,0.060275,0.235375,0.798230,0.167516,0.466120,0.133952,0.092437,0.009139,0.141002,0.072228,0.668132
981,0.060260,0.243958,0.640143,0.380125,0.487388,0.120044,0.154557,0.032792,0.213777,0.074232,0.671258
982,0.060304,0.235986,0.765986,0.286681,0.474661,0.141014,0.084562,0.043741,0.126571,0.073882,0.668612
983,0.059948,0.281032,0.330920,0.489385,0.502659,0.116678,0.156941,0.480953,0.341904,0.070810,0.676088
984,0.059769,0.319488,0.159399,0.504701,0.507546,0.073503,0.145144,0.535883,0.275916,0.073568,0.680264
985,0.060127,0.241808,0.678900,0.322472,0.484541,0.117148,0.098286,0.026373,0.233787,0.077585,0.671650
986,0.060200,0.236930,0.822053,0.101107,0.459517,0.148310,0.058588,0.010255,0.103973,0.071091,0.664986
987,0.060345,0.235246,0.778394,0.190955,0.470809,0.116616,0.107189,0.017921,0.185505,0.077347,0.668045
988,0.060275,0.235375,0.800838,0.187827,0.466822,0.132637,0.071321,0.019866,0.108036,0.073183,0.666831
989,0.059948,0.281032,0.331600,0.525822,0.502289,0.108794,0.156558,0.325627,0.283461,0.071994,0.678894
990,0.060388,0.234738,0.767660,0.198163,0.468882,0.155747,0.068295,0.013951,0.123899,0.074440,0.668196
991,0.059776,0.313544,0.172677,0.567981,0.508484,0.075095,0.153789,0.581702,0.302592,0.080203,0.680367
992,0.059706,0.319221,0.149120,0.587890,0.509922,0.082259,0.153373,0.355379,0.405527,0.078134,0.679887
993,0.060204,0.236131,0.778561,0.176040,0.470085,0.124624,0.067493,0.027100,0.148965,0.069293,0.667932
994,0.060054,0.262582,0.453802,0.471141,0.497783,0.106803,0.126091,0.203571,0.230880,0.073494,0.674861
995,0.059751,0.350921,0.082146,0.576924,0.513673,0.084045,0.126577,0.796863,0.406037,0.069641,0.682786
996,0.059868,0.292369,0.287983,0.495111,0.501401,0.105774,0.155367,0.420567,0.321239,0.069514,0.677137
997,0.059853,0.301781,0.219154,0.570458,0.506063,0.094299,0.169107,0.666354,0.274886,0.069414,0.679166
998,0.059869,0.293582,0.202635,0.486765,0.506475,0.077585,0.201936,0.561500,0.203676,0.074615,0.678608
999,0.060388,0.234738,0.789644,0.231900,0.468789,0.149788,0.125096,0.016405,0.110660,0.071386,0.668508
1000,0.060119,0.250039,0.595250,0.322309,0.489672,0.103542,0.145176,0.053431,0.476839,0.078602,0.672684
1001,0.060227,0.238181,0.737982,0.255670,0.477391,0.111232,0.128451,0.021902,0.282170,0.075540,0.669692
1002,0.060139,0.331884,0.119282,0.558287,0.512115,0.088093,0.148242,0.633533,0.353331,0.072567,0.682782
1003,0.060227,0.238181,0.730038,0.262499,0.477704,0.145129,0.104175,0.012890,0.156660,0.076123,0.669930
1004,0.059948,0.356929,0.082978,0.561157,0.513065,0.085085,0.139558,0.681038,0.367143,0.070000,0.682470
1005,0.060139,0.331438,0.121605,0.639960,0.510065,0.128931,0.146785,0.687906,0.309830,0.071320,0.681304
1006,0.060114,0.255730,0.526510,0.485344,0.494434,0.086792,0.165016,0.295108,0.268829,0.073103,0.675289
1007,0.060299,0.240532,0.825256,0.103634,0.450718,0.134560,0.054138,0.012182,0.077915,0.067881,0.662149
1008,0.060091,0.253021,0.565954,0.403568,0.491268,0.105886,0.124999,0.074501,0.392427,0.071272,0.673652
1009,0.060238,0.248975,0.577512,0.397469,0.491221,0.106246,0.160564,0.054252,0.349059,0.077777,0.672694
1010,0.060278,0.239345,0.826003,0.101802,0.452921,0.143576,0.054015,0.011521,0.085888,0.069010,0.663602
1011,0.060275,0.235375,0.799590,0.211186,0.466088,0.137695,0.068417,0.009647,0.110287,0.067340,0.667411
1012,0.060275,0.235375,0.800437,0.155315,0.465946,0.126343,0.093489,0.016384,0.123406,0.072327,0.667194
1013,0.060182,0.249473,0.579802,0.335404,0.491076,0.088778,0.174601,0.057807,0.204585,0.071372,0.673615
1014,0.060171,0.236529,0.816645,0.137433,0.461542,0.119041,0.060950,0.011220,0.103621,0.071912,0.665933
1015,0.060417,0.236496,0.818814,0.115996,0.458279,0.135132,0.085382,0.009772,0.117220,0.079561,0.664394
1016,0.060347,0.235511,0.813294,0.139189,0.462362,0.141915,0.077054,0.007452,0.105999,0.070785,0.666417
1017,0.060119,0.250039,0.600417,0.450322,0.489574,0.090024,0.164981,0.085428,0.205186,0.077403,0.673494
1018,0.060347,0.235511,0.809757,0.153104,0.462348,0.174944,0.075412,0.011916,0.124653,0.070138,0.665826
1019,0.060297,0.238902,0.711824,0.373306,0.479791,0.145979,0.126724,0.020232,0.213155,0.074076,0.670526
1020,0.060026,0.266969,0.427005,0.515388,0.498350,0.082146,0.170775,0.161447,0.278761,0.074031,0.676120
1021,0.059952,0.280717,0.327765,0.576598,0.503620,0.089016,0.164384,0.236594,0.289466,0.085641,0.678746
1022,0.060182,0.249473,0.585987,0.453333,0.490772,0.113786,0.128144,0.065432,0.215076,0.075445,0.673252
1023,0.060220,0.246721,0.612566,0.320576,0.488970,0.091171,0.106400,0.137680,0.145432,0.072119,0.671842
1024,0.060147,0.252180,0.552303,0.517316,0.492722,0.091174,0.156742,0.120762,0.232270,0.083439,0.674051
1025,0.060340,0.237423,0.725307,0.240958,0.479550,0.136107,0.089996,0.008232,0.159368,0.078412,0.671818
1026,0.060041,0.259731,0.501153,0.524885,0.495216,0.118810,0.158430,0.065799,0.182252,0.078030,0.674363
1027,0.060119,0.250039,0.590654,0.426239,0.489228,0.145839,0.141554,0.075849,0.289807,0.075866,0.671497
1028,0.060227,0.237953,0.736930,0.254205,0.477455,0.108674,0.092417,0.027171,0.144547,0.072891,0.669571
1029,0.060317,0.241899,0.824976,0.078994,0.448691,0.171388,0.056188,0.018713,0.090947,0.067737,0.662614
1030,0.059764,0.379520,0.058601,0.582981,0.510262,0.096675,0.116503,0.705539,0.276977,0.065979,0.684800
1031,0.060275,0.235375,0.803309,0.136746,0.466170,0.124466,0.061409,0.011027,0.147509,0.073610,0.667426
1032,0.060191,0.239642,0.715214,0.306374,0.480338,0.126887,0.106699,0.022802,0.252561,0.075331,0.669229
1033,0.060218,0.242605,0.671282,0.302556,0.484639,0.116064,0.140774,0.021031,0.196039,0.080420,0.670702
1034,0.060204,0.236131,0.785649,0.217895,0.470089,0.126493,0.072670,0.014560,0.132417,0.071951,0.667985
1035,0.060383,0.235900,0.817101,0.121746,0.460317,0.161321,0.074005,0.007859,0.156701,0.076739,0.665182
1036,0.060345,0.235246,0.783275,0.231646,0.470708,0.135319,0.106465,0.026616,0.102655,0.074890,0.668536
1037,0.059896,0.290907,0.262888,0.561633,0.504223,0.092551,0.162571,0.238590,0.442116,0.069985,0.678163
1038,0.060256,0.240629,0.696715,0.315903,0.482655,0.117574,0.201017,0.026824,0.139419,0.075053,0.671000
1039,0.060196,0.251999,0.548415,0.458578,0.493236,0.093074,0.161659,0.025290,0.309198,0.074946,0.673045
1040,0.060127,0.243306,0.677868,0.332495,0.483363,0.102036,0.114286,0.030881,0.141251,0.072727,0.671271
1041,0.060170,0.236855,0.773025,0.228044,0.472069,0.126893,0.081056,0.022622,0.133884,0.071268,0.668121
1042,0.059800,0.313722,0.175995,0.545227,0.508007,0.074263,0.149085,0.702505,0.334712,0.071721,0.680301
1043,0.060275,0.235375,0.804627,0.183203,0.466622,0.123356,0.077378,0.010996,0.098888,0.071393,0.667235
1044,0.059853,0.302437,0.217924,0.564627,0.506251,0.107237,0.154769,0.489143,0.347142,0.072185,0.680265
1045,0.060220,0.246721,0.615588,0.371204,0.489086,0.108242,0.110805,0.041336,0.211642,0.072421,0.673914
1046,0.060264,0.236744,0.757190,0.213473,0.475645,0.136372,0.103826,0.085708,0.119265,0.072302,0.669264
1047,0.054135,0.378439,0.116398,0.035367,0.453010,0.157975,0.079854,0.027018,0.227961,0.063323,0.692136
1048,0.059974,0.275647,0.356389,0.476224,0.502045,0.094864,0.143109,0.241991,0.283283,0.074686,0.677682
1049,0.059769,0.319488,0.158782,0.490316,0.508806,0.083497,0.146643,0.540651,0.294529,0.067211,0.680150
1050,0.060191,0.239642,0.721447,0.350239,0.479394,0.108079,0.111466,0.016873,0.160864,0.074302,0.670883
1051,0.059992,0.260292,0.503329,0.377666,0.494155,0.093804,0.138290,0.083258,0.249042,0.074872,0.673606
1052,0.059997,0.267418,0.431244,0.452356,0.497887,0.099032,0.136274,0.099209,0.329664,0.076418,0.676262
1053,0.060114,0.255423,0.521282,0.465312,0.494040,0.149847,0.128626,0.263873,0.233268,0.077074,0.675273
1054,0.060275,0.235375,0.803756,0.190835,0.466604,0.117153,0.087255,0.016181,0.138473,0.072945,0.666414
1055,0.059828,0.307318,0.200223,0.523565,0.506737,0.081404,0.168697,0.528366,0.290654,0.072527,0.678981
1056,0.060171,0.236529,0.816460,0.137325,0.461444,0.130230,0.069877,0.012962,0.112830,0.071056,0.665611
1057,0.060018,0.263454,0.460949,0.553155,0.497527,0.096514,0.180581,0.159935,0.257547,0.076018,0.675132
